0,27,0.01359516616314199
1,114,0.05740181268882175
2,295,0.148539778449144
3,634,0.3192346424974824
4,975,0.4909365558912387
5,1234,0.62134944612286
7,1795,0.9038267875125882
10,1986,1
12,1984,0.998992950654582
15,1963,0.9884189325276939
20,1894,0.9536757301107754
25,1749,0.8806646525679759
30,1644,0.8277945619335347
35,1469,0.7396777442094663
40,1291,0.6500503524672709
50,969,0.4879154078549849
60,715,0.3600201409869084
70,450,0.2265861027190332
80,289,0.1455186304128902
