0,1370,0.06944444444444445
1,7764,0.3935523114355231
2,16547,0.8387570965125709
3,19685,0.9978203568532036
4,19728,1
5,19511,0.989000405515004
7,18907,0.9583840227088403
10,17203,0.8720093268450932
12,15784,0.800081103000811
15,13348,0.6766017842660178
20,8902,0.4512368207623682
25,5619,0.284823600973236
30,3714,0.1882603406326034
35,2293,0.1162307380373074
40,1314,0.0666058394160584
50,159,0.008059610705596108
60,12,0.0006082725060827251
70,0,0
80,0,0
