0,366,0.01962782216978603
1,2022,0.1084356732986539
2,4949,0.2654046227275165
3,7847,0.4208183622030354
4,10809,0.5796642891617955
5,12946,0.6942671743443986
7,16061,0.8613181745052824
10,18382,0.9857885987022041
12,18647,1
15,17979,0.9641765431436692
20,16552,0.887649487853274
25,14953,0.8018984287016678
30,13342,0.715503834396954
35,11762,0.630771705904435
40,10567,0.5666863302407894
50,8153,0.4372285086072827
60,6089,0.3265404622727516
70,4506,0.2416474499919558
80,3149,0.1688743497613557
